user_name,score,review_text,review_date,app_version,thumbs_up,churned,app,clean_review,tokens,sentiment,churn_reason
Jockey Rusurh,1,"Đánh giá Liên Quân: -Ghép đội không đều thứ hạng (Tinh Anh mà ghép đội với Kim Cương). -Hệ thống tố cáo mất dạy vô cùng (Đánh thắng thì không sao, thua cái là không biết lý do tại sao không đủ uy tín đánh hạng). -Đánh 1 trận thắng là đâu ra thua chừng 5 -> 8 trận (Team có AFK mà tố cáo không bị trừ ủy tín của đối tượng). -Thủ nhà di chuyển ra dọn lính hết máu rồi đi về hồi lại máu mà hệ thống tố cáo AFK, team bạn có hack map mà tố cáo không được còn bị tố cáo là cố ý bị hạ (Garena làm ăn vậy à)",2025-07-08 06:58:35,1.58.1.2,2,1,Lien Quan Mobile,đánh giá liên quân ghép đội không đều thứ hạng tinh anh mà ghép đội với kim cương hệ thống tố cáo mất dạy vô cùng đánh thắng thì không sao thua cái là không biết lý do tại sao không đủ uy tín đánh hạng đánh trận thắng là đâu ra thua chừng trận team có afk mà tố cáo không bị trừ ủy tín của đối tượng thủ nhà di chuyển ra dọn lính hết máu rồi đi về hồi lại máu mà hệ thống tố cáo afk team bạn có hack map mà tố cáo không được còn bị tố cáo là cố ý bị hạ garena làm ăn vậy à,đánh_giá liên_quân ghép đội không đều thứ_hạng tinh_anh mà ghép đội với kim_cương hệ_thống tố_cáo mất dạy vô_cùng đánh_thắng thì không sao_thua cái là không biết lý_do tại_sao không đủ uy_tín đánh hạng đánh trận thắng là đâu ra thua chừng trận team có afk mà tố_cáo không bị trừ ủy_tín của đối_tượng thủ nhà di_chuyển ra dọn lính hết máu rồi đi về hồi lại máu mà hệ_thống tố_cáo afk team bạn có hack map mà tố_cáo không được còn bị tố_cáo là cố_ý bị hạ_garena làm_ăn vậy à,Negative,"hack, toxic"
Zio,1,Ghép trận thì team mình dỡ team người ta hay bất công cho người chơi,2025-07-08 06:57:19,1.58.1.2,0,1,Lien Quan Mobile,ghép trận thì team mình dỡ team người ta hay bất công cho người chơi,ghép trận thì team mình dỡ team người ta hay bất_công cho người chơi,Negative,matchmaking
Sao Phạm,5,ok,2025-07-08 06:56:55,1.58.1.2,0,0,Lien Quan Mobile,ok,ok,Positive,none
Tuấn lê Anh,5,rất thý vị nên trải nghiệm,2025-07-08 06:53:02,1.58.1.2,0,0,Lien Quan Mobile,rất thý vị nên trải nghiệm,rất thý_vị nên trải_nghiệm,Positive,none
Thinh Lê,5,vvui,2025-07-08 06:53:01,1.58.1.2,0,0,Lien Quan Mobile,vvui,vvui,Positive,none
Kim Dung,1,"chơi cũng ok nhưng lỗi hoài mạng đầy cây mà ko đăng nhập dc quay về sk thỏ 7 màu , mất tướng , avata , hạng giờ ko chơi dc nhà phát hành nên sửa lại hoặc đền bù chứ chơi thì ok mà toàn khối nghỉ hè =(",2025-07-08 06:51:38,1.58.1.2,0,1,Lien Quan Mobile,chơi cũng ok nhưng lỗi hoài mạng đầy cây mà ko đăng nhập dc quay về sk thỏ màu mất tướng avata hạng giờ ko chơi dc nhà phát hành nên sửa lại hoặc đền bù chứ chơi thì ok mà toàn khối nghỉ hè,chơi cũng ok nhưng lỗi hoài_mạng đầy cây mà ko đăng_nhập dc quay về sk thỏ màu mất tướng avata hạng giờ ko chơi dc nhà phát_hành nên sửa lại hoặc đền_bù chứ chơi thì ok mà toàn khối nghỉ_hè,Negative,bug
Hiếu Mai,1,"Gánh còng lưng team mà bị xếp hạng 2 rồi còn bị trừ uy tín do bị tố cáo phá game :)). Chịu, cái hệ thống tố cáo suýt thông minh bằng nhà làm game rồi.",2025-07-08 06:51:27,1.58.1.2,1,1,Lien Quan Mobile,gánh còng lưng team mà bị xếp hạng rồi còn bị trừ uy tín do bị tố cáo phá game chịu cái hệ thống tố cáo suýt thông minh bằng nhà làm game rồi,gánh còng lưng team mà bị xếp_hạng rồi còn bị trừ uy_tín do bị tố_cáo phá game chịu cái hệ_thống tố_cáo suýt thông_minh bằng nhà làm game rồi,Negative,"matchmaking, toxic"
Khánh Chi Phạm,1,Bình thường,2025-07-08 06:50:45,1.58.1.2,0,1,Lien Quan Mobile,bình thường,bình_thường,Negative,other
Việt Hoàng Bùi,1,đanh đánh chỉ cần chết nhiều hơn 1 tí là bọn nó tố cáo trừ uy tín rất nhiều mà chơu cứ gặp bọn cấp1 nghỉ hè vào phá ức chế vô cùng,2025-07-08 06:47:22,1.58.1.2,0,1,Lien Quan Mobile,đanh đánh chỉ cần chết nhiều hơn tí là bọn nó tố cáo trừ uy tín rất nhiều mà chơu cứ gặp bọn cấp nghỉ hè vào phá ức chế vô cùng,đanh đánh chỉ cần chết nhiều hơn tí là bọn nó tố_cáo trừ uy_tín rất nhiều mà chơu cứ gặp bọn cấp nghỉ_hè vào phá ức_chế vô_cùng,Negative,"matchmaking, toxic"
Cam Hong Nguyễn Thi,1,chán game chs game ghép thk nguu chs mid 4/10 r thêm con ad nx gà dữ dằn luôn chs nguuu quá tr gánh còng lưng luôn,2025-07-08 06:39:51,1.58.1.2,2,1,Lien Quan Mobile,chán game chs game ghép thk nguu chs mid r thêm con ad nx gà dữ dằn luôn chs nguuu quá tr gánh còng lưng luôn,chán game chs game ghép thk nguu chs mid r thêm con ad nx gà dữ_dằn luôn chs nguuu quá tr gánh còng lưng luôn,Negative,other
noodtruongga,3,game cũng chơi hay. nhưng có điều những thằng phá game chơi như ko chơi toàn hiến mạng tài nguyên để tải full khá nhiều đôi lúc chơi còn bị vàng 3sao là đủ rui,2025-07-08 06:38:47,1.58.1.2,0,0,Lien Quan Mobile,game cũng chơi hay nhưng có điều những thằng phá game chơi như ko chơi toàn hiến mạng tài nguyên để tải full khá nhiều đôi lúc chơi còn bị vàng sao là đủ rui,game cũng chơi hay nhưng có_điều những thằng phá game chơi như ko_chơi toàn hiến_mạng tài_nguyên để tải full khá nhiều đôi_lúc chơi còn bị vàng sao là đủ rui,Neutral,toxic
Việt Trần đức,5,ok,2025-07-08 06:36:48,1.58.1.2,0,0,Lien Quan Mobile,ok,ok,Positive,none
Satoru Gojo,1,"đề nghị nên chỉnh sửa tướng rouie, nó quá O P và khó để đánh bại, buff bẩn, sp quá rác",2025-07-08 06:34:02,1.58.1.2,0,1,Lien Quan Mobile,đề nghị nên chỉnh sửa tướng rouie nó quá o p và khó để đánh bại buff bẩn sp quá rác,đề_nghị nên chỉnh_sửa tướng rouie nó quá o_p và khó để đánh_bại buff bẩn sp quá rác,Negative,trash
Ánh Hồng,1,toàn cho mấy tk ngưu vào,2025-07-08 06:33:16,1.58.1.2,0,1,Lien Quan Mobile,toàn cho mấy tk ngưu vào,toàn cho mấy tk ngưu vào,Negative,other
Quốc Hưng Phạm,4,đội có người AFK nhưng vẩn bị chừ sao không hài lòng với game,2025-07-08 06:32:24,1.58.1.2,0,0,Lien Quan Mobile,đội có người afk nhưng vẩn bị chừ sao không hài lòng với game,đội có người afk nhưng vẩn bị chừ_sao không hài_lòng với game,Positive,toxic
Sg Hd,5,hay,2025-07-08 06:32:11,1.58.1.2,0,0,Lien Quan Mobile,hay,hay,Positive,none
thuy bui,3,"game hay chi Free QH, nhưng vô game toàn tk đell bị chơi lên đồ như ct ,team mình toàn tk ngu, mà team bn còn chơi hay, má kim cương r mà chơi vẫn ngu",2025-07-08 06:31:04,1.58.1.2,1,0,Lien Quan Mobile,game hay chi free qh nhưng vô game toàn tk đell bị chơi lên đồ như ct team mình toàn tk ngu mà team bn còn chơi hay má kim cương r mà chơi vẫn ngu,game hay chi free qh nhưng vô_game toàn tk đell bị chơi lên đồ như ct team mình toàn tk ngu mà team bn còn chơi hay má kim_cương r mà chơi vẫn ngu,Neutral,none
Bàn Ngô,1,ae quá game kia chơi bỏ liên quân đi nó ko hay đâu nó hút máu nhìu lắm,2025-07-08 06:29:56,1.58.1.2,0,1,Lien Quan Mobile,ae quá game kia chơi bỏ liên quân đi nó ko hay đâu nó hút máu nhìu lắm,ae quá game kia chơi bỏ liên_quân đi nó ko hay đâu nó hút máu nhìu lắm,Negative,other
Ánh Nguyễn,5,game hay,2025-07-08 06:27:44,1.58.1.2,0,0,Lien Quan Mobile,game hay,game hay,Positive,none
Thao Nguyen,2,Rất vui để giải toả căng thẳng sau giờ học nên cho 5 sao,2025-07-08 06:25:45,1.58.1.2,0,1,Lien Quan Mobile,rất vui để giải toả căng thẳng sau giờ học nên cho sao,rất vui để giải_tỏa căng_thẳng sau giờ học nên cho sao,Negative,other
Nam Hải,5,hay,2025-07-08 06:24:02,1.58.1.2,0,0,Lien Quan Mobile,hay,hay,Positive,none
Gia bảo Đinh,4,game vui dễ chơi lại mượt nữa nói tóm lại là game là dễ đánh giá hợp lí,2025-07-08 06:23:33,1.58.1.2,0,0,Lien Quan Mobile,game vui dễ chơi lại mượt nữa nói tóm lại là game là dễ đánh giá hợp lí,game vui dễ chơi lại mượt nữa nói_tóm_lại là game là dễ đánh_giá hợp_lí,Positive,none
Út Phạm,5,hay vcl hay quá ê có thể tặng skin airi với tăg sm đc hok,2025-07-08 06:23:23,1.58.1.2,0,0,Lien Quan Mobile,hay vcl hay quá ê có thể tặng skin airi với tăg sm đc hok,hay vcl hay quá ê có_thể tặng skin airi với tăg sm đc hok,Positive,none
Võ Ngọc Thiên Ân,1,má game l,2025-07-08 06:21:59,1.58.1.2,0,1,Lien Quan Mobile,má game l,má game l,Negative,other
Qq Lê,2,"đang chs dỡ trận tự nhiên bị văng game xong trừ uy tín,lag kinh khủng sao mà chs đc,ghép toàn bọn phá game 😡😡",2025-07-08 06:20:55,1.58.1.2,1,1,Lien Quan Mobile,đang chs dỡ trận tự nhiên bị văng game xong trừ uy tínlag kinh khủng sao mà chs đcghép toàn bọn phá game 😡😡,đang chs dỡ trận tự_nhiên bị văng game xong trừ uy_tínlag kinh_khủng_sao mà chs_đcghép toàn bọn phá game 😡 😡,Negative,"lag, matchmaking, performance, toxic"
Cương Lo,1,chơi game phế cũng trừ uy tín bực ko chịu đc ko nhẽ trận nào cũng xanh hay gì vkl,2025-07-08 06:20:05,1.58.1.2,0,1,Lien Quan Mobile,chơi game phế cũng trừ uy tín bực ko chịu đc ko nhẽ trận nào cũng xanh hay gì vkl,chơi game phế cũng trừ uy_tín bực_ko chịu đc ko nhẽ trận nào cũng xanh hay gì vkl,Negative,matchmaking
Lan Phạm Thị,4,ok,2025-07-08 06:19:59,1.58.1.2,0,0,Lien Quan Mobile,ok,ok,Positive,none
Viet Tran,5,hay game hợp lí,2025-07-08 06:18:43,1.58.1.2,0,0,Lien Quan Mobile,hay game hợp lí,hay game hợp_lí,Positive,none
Tường An,1,ghép đội như cai cc ta . đại ct 3 sắp chung tinh anh vô phá ta còn chửi như đúng rồi xoá game rồi .,2025-07-08 06:16:17,1.58.1.2,46,1,Lien Quan Mobile,ghép đội như cai cc ta đại ct sắp chung tinh anh vô phá ta còn chửi như đúng rồi xoá game rồi,ghép đội như cai cc ta đại_ct sắp chung tinh_anh vô_phá ta còn chửi như đúng rồi xóa game rồi,Negative,toxic
Lá Dương Thị,5,game hay trải nghiệm tốt và cần hợp tác đồng đội mới thắng được,2025-07-08 06:14:25,1.58.1.2,0,0,Lien Quan Mobile,game hay trải nghiệm tốt và cần hợp tác đồng đội mới thắng được,game hay trải_nghiệm tốt và cần hợp_tác đồng_đội mới thắng được,Positive,none
Quốc Cường Phan,1,"ghép đội với mấy đứa nhỏ k biết chơi, phá game,nhưng khi thua thì tôi vẫn bị trừ sao",2025-07-08 06:12:38,1.58.1.2,49,1,Lien Quan Mobile,ghép đội với mấy đứa nhỏ k biết chơi phá gamenhưng khi thua thì tôi vẫn bị trừ sao,ghép đội với mấy đứa nhỏ k biết chơi phá gamenhưng khi thua thì tôi vẫn bị trừ sao,Negative,toxic
Hoàng Linh,5,đc,2025-07-08 06:12:09,1.58.1.2,0,0,Lien Quan Mobile,đc,đc,Positive,none
Cao Gia Hưng,1,ghép trận toàn thành phần phá mà vẫn không ban acc,2025-07-08 06:11:05,1.58.1.2,0,1,Lien Quan Mobile,ghép trận toàn thành phần phá mà vẫn không ban acc,ghép trận toàn thành_phần phá mà vẫn không ban acc,Negative,matchmaking
Uy Huynh,5,giảm strest cuc đỉnh,2025-07-08 06:10:29,1.58.1.2,0,0,Lien Quan Mobile,giảm strest cuc đỉnh,giảm strest cuc đỉnh,Positive,none
Em Lê Thị Thúy,1,chơi liên quân rất hay,2025-07-08 06:01:44,1.58.1.2,0,1,Lien Quan Mobile,chơi liên quân rất hay,chơi liên_quân rất hay,Negative,other
༺𖣘 TyRan 𖣘༻,1,Nên xem lại ngôn ngữ cấm. chắc game này của người ngoài hành tinh nên mình nói ngôn ngữ thông thường nó cấm,2025-07-08 06:00:53,1.58.1.2,0,1,Lien Quan Mobile,nên xem lại ngôn ngữ cấm chắc game này của người ngoài hành tinh nên mình nói ngôn ngữ thông thường nó cấm,nên xem_lại ngôn_ngữ cấm chắc game này của người ngoài hành_tinh nên mình nói ngôn_ngữ thông_thường nó cấm,Negative,other
Djj Đjj,1,thua quài 😡🤬,2025-07-08 05:59:36,1.58.1.2,0,1,Lien Quan Mobile,thua quài 😡🤬,thua quài 😡 🤬,Negative,other
Cong Vu Quang,1,chơi rất ức chế. game lỗi rất nhiều. đang chơi bth mạng bth thì nó bảo mạng nỗi ko thể chơi dc lúc vào lại tgì game cứ bị j í,2025-07-08 05:57:23,1.58.1.2,1,1,Lien Quan Mobile,chơi rất ức chế game lỗi rất nhiều đang chơi bth mạng bth thì nó bảo mạng nỗi ko thể chơi dc lúc vào lại tgì game cứ bị j í,chơi rất ức_chế game lỗi rất nhiều đang chơi bth_mạng bth thì nó bảo_mạng nỗi ko_thể chơi dc lúc vào lại tgì game cứ bị j í,Negative,bug
Hầu Thị Thanh Nguyên,4,lúc có lúc mất tiếng trg game rất khó chịu,2025-07-08 05:53:21,1.58.1.2,1,0,Lien Quan Mobile,lúc có lúc mất tiếng trg game rất khó chịu,lúc có lúc mất tiếng trg game rất khó_chịu,Positive,none
Thành Đat,5,ok,2025-07-08 05:49:56,1.58.1.2,0,0,Lien Quan Mobile,ok,ok,Positive,none
Bao an Ho,1,liên quân nhu cl lau vệ thần t nạp trunhs r ko thấy trong hồm thư ko thất trong nào hết lục hết luôn thoát ra vào lại luôn mất tiền mà ko cs skin luôn má game lon,2025-07-08 05:47:06,1.58.1.2,0,1,Lien Quan Mobile,liên quân nhu cl lau vệ thần t nạp trunhs r ko thấy trong hồm thư ko thất trong nào hết lục hết luôn thoát ra vào lại luôn mất tiền mà ko cs skin luôn má game lon,liên_quân nhu_cl lau_vệ thần t_nạp trunhs r ko thấy trong hồm thư_ko thất trong nào hết lục hết luôn thoát ra_vào lại luôn mất tiền mà ko cs skin luôn má game lon,Negative,price
Nam Hà,1,"Game đầy sv phá game,ra tố cáo -4 uy tín nhiều quá ha gà rán? Game này chỉ sau vài năm nữa dưới chân Mobile Legend BangBang thôi",2025-07-08 05:46:00,1.58.1.2,2,1,Lien Quan Mobile,game đầy sv phá gamera tố cáo uy tín nhiều quá ha gà rán game này chỉ sau vài năm nữa dưới chân mobile legend bangbang thôi,game đầy sv phá gamera tố_cáo uy_tín nhiều quá ha gà rán game này chỉ sau vài năm nữa dưới chân mobile legend bangbang thôi,Negative,toxic
Tran Thu Ngoc,2,lâu r mới vô game toàn cho đấu máy là sao,2025-07-08 05:39:41,1.58.1.2,0,1,Lien Quan Mobile,lâu r mới vô game toàn cho đấu máy là sao,lâu r mới vô_game toàn cho đấu máy là sao,Negative,other
Hồng Nguyễn,1,Ghép rank tinh anh sắp cao thủ rồi team mình toàn bọn trẩu phá game,2025-07-08 05:39:22,1.58.1.2,3,1,Lien Quan Mobile,ghép rank tinh anh sắp cao thủ rồi team mình toàn bọn trẩu phá game,ghép rank_tinh anh sắp cao_thủ rồi team mình toàn bọn trẩu_phá game,Negative,"matchmaking, toxic"
Kia2 No,5,quá hay và siêu giải trí,2025-07-08 05:39:15,1.58.1.2,0,0,Lien Quan Mobile,quá hay và siêu giải trí,quá hay và siêu giải_trí,Positive,none
Bảo Phạm,5,vui,2025-07-08 05:39:10,1.58.1.2,0,0,Lien Quan Mobile,vui,vui,Positive,none
Ngọc Lan Nguyễn Thị,5,quá là dễ gây nghiện,2025-07-08 05:37:29,1.58.1.2,0,0,Lien Quan Mobile,quá là dễ gây nghiện,quá là dễ gây nghiện,Positive,none
Phu vi,1,"tự nhiên thêm cái tính năng tự xóa tài nguyên như cái đb,xóa đi nó càng lag",2025-07-08 05:35:36,1.58.1.2,1,1,Lien Quan Mobile,tự nhiên thêm cái tính năng tự xóa tài nguyên như cái đbxóa đi nó càng lag,tự_nhiên thêm cái tính_năng tự xóa tài_nguyên như cái đbxóa đi nó càng lag,Negative,"lag, performance"
Thanh Phùng,3,hè này nản quá,2025-07-08 05:33:57,1.58.1.2,0,0,Lien Quan Mobile,hè này nản quá,hè này nản quá,Neutral,none
Hue Nguyen,5,hơi nhiều trẩu,2025-07-08 05:33:14,1.58.1.2,0,0,Lien Quan Mobile,hơi nhiều trẩu,hơi nhiều trẩu,Positive,toxic
Yen Dinh,5,game rất hay tuy máy yếu nhưng vẫn chơi bình thường và con rất mượt 5 sao cho game,2025-07-08 05:32:44,1.58.1.2,0,0,Lien Quan Mobile,game rất hay tuy máy yếu nhưng vẫn chơi bình thường và con rất mượt sao cho game,game rất hay tuy máy_yếu nhưng vẫn chơi bình_thường và con rất mượt sao cho game,Positive,none
13 ngô tuấn kiệt,5,game hay tiếp tục phát huy nhé,2025-07-08 05:31:04,1.58.1.2,0,0,Lien Quan Mobile,game hay tiếp tục phát huy nhé,game hay tiếp_tục phát_huy nhé,Positive,none
Hương Trúc,5,vui,2025-07-08 05:27:38,1.58.1.2,0,0,Lien Quan Mobile,vui,vui,Positive,none
GIANG HÀNG,1,cứ ghép vô mấy loại phá game team người ta như tuyênr thủ team mình như đu đủ cứ lên rồi chết cả chục mạng rồi chửi cứ như thế mà ko khắc phục thì sớm muộn cũng bị coi là game rác,2025-07-08 05:27:15,1.58.1.2,0,1,Lien Quan Mobile,cứ ghép vô mấy loại phá game team người ta như tuyênr thủ team mình như đu đủ cứ lên rồi chết cả chục mạng rồi chửi cứ như thế mà ko khắc phục thì sớm muộn cũng bị coi là game rác,cứ ghép vô mấy loại phá game team người ta như tuyênr_thủ team mình như đu_đủ cứ lên rồi chết cả chục mạng rồi chửi cứ như_thế mà ko khắc_phục thì sớm muộn cũng bị coi là game rác,Negative,"toxic, trash"
Chí Tiển Lê,5,game hay,2025-07-08 05:25:52,1.58.1.2,0,0,Lien Quan Mobile,game hay,game hay,Positive,none
